,user_id,user_url,item_id,helpful,recommend,sentiment_analysis
9693,76561198083985268,http://steamcommunity.com/profiles/76561198083985268,275850,2 of 2 people (100%) found this review helpful,False,0
9694,uselessmirror56,http://steamcommunity.com/id/uselessmirror56,290080,0 of 1 people (0%) found this review helpful,False,2
9695,uselessmirror56,http://steamcommunity.com/id/uselessmirror56,386360,2 of 6 people (33%) found this review helpful,True,0
9696,uselessmirror56,http://steamcommunity.com/id/uselessmirror56,218230,No ratings yet,True,2
9697,3423523425433425,http://steamcommunity.com/id/3423523425433425,230410,0 of 2 people (0%) found this review helpful,True,2
9698,76561198101298586,http://steamcommunity.com/profiles/76561198101298586,440,1 of 1 people (100%) found this review helpful,True,2
9699,76561198101298586,http://steamcommunity.com/profiles/76561198101298586,230410,No ratings yet,True,1
9700,76561198101298586,http://steamcommunity.com/profiles/76561198101298586,242720,No ratings yet,True,1
9701,76561198101298586,http://steamcommunity.com/profiles/76561198101298586,203290,No ratings yet,True,2
9702,76561198074603436,http://steamcommunity.com/profiles/76561198074603436,203160,No ratings yet,True,2
9703,76561198058894990,http://steamcommunity.com/profiles/76561198058894990,250180,No ratings yet,True,1
9704,SimonCheahYeeFei,http://steamcommunity.com/id/SimonCheahYeeFei,440,2 of 2 people (100%) found this review helpful,True,2
9705,Tydirium_762,http://steamcommunity.com/id/Tydirium_762,221100,9 of 14 people (64%) found this review helpful,True,1
9706,Tydirium_762,http://steamcommunity.com/id/Tydirium_762,239030,2 of 3 people (67%) found this review helpful,True,2
9707,Tydirium_762,http://steamcommunity.com/id/Tydirium_762,393380,13 of 25 people (52%) found this review helpful,True,2
9708,Tydirium_762,http://steamcommunity.com/id/Tydirium_762,223750,2 of 4 people (50%) found this review helpful,True,1
9709,Tydirium_762,http://steamcommunity.com/id/Tydirium_762,219150,1 of 2 people (50%) found this review helpful,True,2
9710,Tydirium_762,http://steamcommunity.com/id/Tydirium_762,35450,2 of 4 people (50%) found this review helpful,True,2
9711,Demkriticz,http://steamcommunity.com/id/Demkriticz,301910,1 of 2 people (50%) found this review helpful,True,0
9712,76561198090486045,http://steamcommunity.com/profiles/76561198090486045,252490,1 of 1 people (100%) found this review helpful,True,0
9713,76561198090486045,http://steamcommunity.com/profiles/76561198090486045,620,No ratings yet,True,2
9714,76561198090486045,http://steamcommunity.com/profiles/76561198090486045,223470,No ratings yet,True,2
9715,76561198090486045,http://steamcommunity.com/profiles/76561198090486045,12210,No ratings yet,False,2
9716,76561198049323129,http://steamcommunity.com/profiles/76561198049323129,219740,2 of 2 people (100%) found this review helpful,True,2
9717,76561198049323129,http://steamcommunity.com/profiles/76561198049323129,730,1 of 1 people (100%) found this review helpful,True,2
9718,76561198049323129,http://steamcommunity.com/profiles/76561198049323129,393420,0 of 1 people (0%) found this review helpful,True,2
9719,76561198049323129,http://steamcommunity.com/profiles/76561198049323129,231430,No ratings yet,True,2
9720,62245757454,http://steamcommunity.com/id/62245757454,273350,4 of 8 people (50%) found this review helpful,True,2
9721,76561198035607780,http://steamcommunity.com/profiles/76561198035607780,570,No ratings yet,True,2
9722,gaboqse,http://steamcommunity.com/id/gaboqse,313740,4 of 4 people (100%) found this review helpful,True,1
9723,gaboqse,http://steamcommunity.com/id/gaboqse,108800,No ratings yet,False,1
9724,gaboqse,http://steamcommunity.com/id/gaboqse,252490,No ratings yet,False,1
9725,dragondrift,http://steamcommunity.com/id/dragondrift,251570,1 of 1 people (100%) found this review helpful,True,2
9726,76561198059865237,http://steamcommunity.com/profiles/76561198059865237,17460,1 of 1 people (100%) found this review helpful,True,2
9727,76561198059865237,http://steamcommunity.com/profiles/76561198059865237,227940,1 of 5 people (20%) found this review helpful,False,2
9728,76561198059865237,http://steamcommunity.com/profiles/76561198059865237,24980,No ratings yet,True,2
9729,76561198084797537,http://steamcommunity.com/profiles/76561198084797537,378370,13 of 25 people (52%) found this review helpful,False,0
9730,76561198084797537,http://steamcommunity.com/profiles/76561198084797537,221100,1 of 4 people (25%) found this review helpful,True,2
9731,76561198084797537,http://steamcommunity.com/profiles/76561198084797537,22380,No ratings yet,True,2
9732,76561198084797537,http://steamcommunity.com/profiles/76561198084797537,251570,No ratings yet,True,2
9733,76561198084797537,http://steamcommunity.com/profiles/76561198084797537,48700,No ratings yet,True,2
9734,dragonrage14,http://steamcommunity.com/id/dragonrage14,32470,No ratings yet,True,2
9735,mordredinhafofs,http://steamcommunity.com/id/mordredinhafofs,304930,4 of 5 people (80%) found this review helpful,True,2
9736,mordredinhafofs,http://steamcommunity.com/id/mordredinhafofs,227700,2 of 3 people (67%) found this review helpful,True,2
9737,76561198121764922,http://steamcommunity.com/profiles/76561198121764922,407530,1 of 3 people (33%) found this review helpful,True,2
9738,conordarley1998,http://steamcommunity.com/id/conordarley1998,244850,1 of 1 people (100%) found this review helpful,True,2
9739,conordarley1998,http://steamcommunity.com/id/conordarley1998,244850,1 of 1 people (100%) found this review helpful,True,2
9740,76561198089610857,http://steamcommunity.com/profiles/76561198089610857,374040,6 of 6 people (100%) found this review helpful,True,2
9741,76561198089610857,http://steamcommunity.com/profiles/76561198089610857,105600,No ratings yet,True,1
9742,ciclaspa,http://steamcommunity.com/id/ciclaspa,40800,No ratings yet,True,2
9743,76561198018026822,http://steamcommunity.com/profiles/76561198018026822,9420,No ratings yet,True,2
9744,rainbinealwayscool,http://steamcommunity.com/id/rainbinealwayscool,440,No ratings yet,True,2
9745,rainbinealwayscool,http://steamcommunity.com/id/rainbinealwayscool,301520,No ratings yet,True,0
9746,dopeywhitefrost,http://steamcommunity.com/id/dopeywhitefrost,4000,No ratings yet,True,1
9747,dopeywhitefrost,http://steamcommunity.com/id/dopeywhitefrost,203160,No ratings yet,True,0
9748,dopeywhitefrost,http://steamcommunity.com/id/dopeywhitefrost,105600,No ratings yet,True,1
9749,dopeywhitefrost,http://steamcommunity.com/id/dopeywhitefrost,233720,No ratings yet,True,1
9750,dopeywhitefrost,http://steamcommunity.com/id/dopeywhitefrost,221910,No ratings yet,True,1
9751,dopeywhitefrost,http://steamcommunity.com/id/dopeywhitefrost,261030,No ratings yet,True,1
9752,76561198105239601,http://steamcommunity.com/profiles/76561198105239601,440,2 of 3 people (67%) found this review helpful,True,2
9753,76561198105239601,http://steamcommunity.com/profiles/76561198105239601,239660,1 of 5 people (20%) found this review helpful,True,1
9754,paulomilitao,http://steamcommunity.com/id/paulomilitao,4000,7 of 7 people (100%) found this review helpful,True,2
9755,paulomilitao,http://steamcommunity.com/id/paulomilitao,271590,0 of 1 people (0%) found this review helpful,True,2
9756,paulomilitao,http://steamcommunity.com/id/paulomilitao,253430,No ratings yet,True,1
9757,paulomilitao,http://steamcommunity.com/id/paulomilitao,55230,No ratings yet,True,2
9758,76561198097747661,http://steamcommunity.com/profiles/76561198097747661,304050,0 of 1 people (0%) found this review helpful,True,1
9759,76561198097747661,http://steamcommunity.com/profiles/76561198097747661,304930,No ratings yet,True,1
9760,76561197987482998,http://steamcommunity.com/profiles/76561197987482998,49540,0 of 1 people (0%) found this review helpful,False,2
9761,76561197987482998,http://steamcommunity.com/profiles/76561197987482998,214490,No ratings yet,True,0
9762,76561197987482998,http://steamcommunity.com/profiles/76561197987482998,203290,No ratings yet,True,2
9763,76561198059981483,http://steamcommunity.com/profiles/76561198059981483,440,No ratings yet,True,2
9764,bolachadepijama,http://steamcommunity.com/id/bolachadepijama,440,1 of 1 people (100%) found this review helpful,True,1
9765,bolachadepijama,http://steamcommunity.com/id/bolachadepijama,207140,No ratings yet,True,0
9766,scrodobaggins,http://steamcommunity.com/id/scrodobaggins,381210,No ratings yet,True,0
9767,scrodobaggins,http://steamcommunity.com/id/scrodobaggins,208090,No ratings yet,True,1
9768,UltraSpartan,http://steamcommunity.com/id/UltraSpartan,236390,1 of 2 people (50%) found this review helpful,True,2
9769,UltraSpartan,http://steamcommunity.com/id/UltraSpartan,730,No ratings yet,True,2
9770,Lordcrepper,http://steamcommunity.com/id/Lordcrepper,218620,1 of 2 people (50%) found this review helpful,True,0
9771,Lordcrepper,http://steamcommunity.com/id/Lordcrepper,224540,No ratings yet,True,1
9772,Lordcrepper,http://steamcommunity.com/id/Lordcrepper,243870,No ratings yet,False,1
9773,madhouseau,http://steamcommunity.com/id/madhouseau,393380,25 of 35 people (71%) found this review helpful,True,2
9774,neon10profile,http://steamcommunity.com/id/neon10profile,219640,No ratings yet,True,2
9775,nofeardave83,http://steamcommunity.com/id/nofeardave83,220260,1 of 1 people (100%) found this review helpful,True,2
9776,nofeardave83,http://steamcommunity.com/id/nofeardave83,313160,No ratings yet,True,2
9777,nofeardave83,http://steamcommunity.com/id/nofeardave83,227300,No ratings yet,True,2
9778,76561198058479647,http://steamcommunity.com/profiles/76561198058479647,224540,3 of 6 people (50%) found this review helpful,True,2
9779,theavatar2006,http://steamcommunity.com/id/theavatar2006,205610,No ratings yet,True,2
9780,76561197965263006,http://steamcommunity.com/profiles/76561197965263006,41070,No ratings yet,True,0
9781,76561198050231399,http://steamcommunity.com/profiles/76561198050231399,218620,7 of 8 people (88%) found this review helpful,True,1
9782,76561198050231399,http://steamcommunity.com/profiles/76561198050231399,550,2 of 2 people (100%) found this review helpful,True,1
9783,Blackbirdm3,http://steamcommunity.com/id/Blackbirdm3,33310,3 of 3 people (100%) found this review helpful,True,2
9784,76561198092022514,http://steamcommunity.com/profiles/76561198092022514,422400,No ratings yet,True,1
9785,76561198092022514,http://steamcommunity.com/profiles/76561198092022514,218620,No ratings yet,True,1
9786,76561198092022514,http://steamcommunity.com/profiles/76561198092022514,261820,No ratings yet,True,0
9787,76561198092022514,http://steamcommunity.com/profiles/76561198092022514,224260,No ratings yet,True,1
9788,y__tho,http://steamcommunity.com/id/y__tho,387440,6 of 10 people (60%) found this review helpful,True,1
9789,y__tho,http://steamcommunity.com/id/y__tho,252490,1 of 1 people (100%) found this review helpful,True,1
9790,76561198043456895,http://steamcommunity.com/profiles/76561198043456895,72850,0 of 1 people (0%) found this review helpful,True,0
9791,Phoenix883,http://steamcommunity.com/id/Phoenix883,238090,18 of 33 people (55%) found this review helpful,False,0
9792,Phoenix883,http://steamcommunity.com/id/Phoenix883,269210,2 of 4 people (50%) found this review helpful,False,0
9793,Zilbong,http://steamcommunity.com/id/Zilbong,1250,1 of 1 people (100%) found this review helpful,True,2
9794,5856565456564,http://steamcommunity.com/id/5856565456564,386360,0 of 1 people (0%) found this review helpful,True,2
9795,5856565456564,http://steamcommunity.com/id/5856565456564,32500,1 of 4 people (25%) found this review helpful,True,1
9796,5856565456564,http://steamcommunity.com/id/5856565456564,4000,No ratings yet,True,2
9797,5856565456564,http://steamcommunity.com/id/5856565456564,212630,No ratings yet,True,1
9798,5856565456564,http://steamcommunity.com/id/5856565456564,730,No ratings yet,True,2
9799,76561198057035287,http://steamcommunity.com/profiles/76561198057035287,312630,No ratings yet,True,2
9800,Exphia,http://steamcommunity.com/id/Exphia,304930,No ratings yet,True,0
9801,76561198070351452,http://steamcommunity.com/profiles/76561198070351452,24240,No ratings yet,True,2
9802,76561197967664049,http://steamcommunity.com/profiles/76561197967664049,72850,No ratings yet,True,2
9803,76561198029237649,http://steamcommunity.com/profiles/76561198029237649,212680,No ratings yet,True,2
9804,76561198084723982,http://steamcommunity.com/profiles/76561198084723982,4000,1 of 3 people (33%) found this review helpful,True,2
9805,Ninjachiicken,http://steamcommunity.com/id/Ninjachiicken,440,No ratings yet,True,1
9806,82897172842109498141289,http://steamcommunity.com/id/82897172842109498141289,38830,0 of 1 people (0%) found this review helpful,True,2
9807,82897172842109498141289,http://steamcommunity.com/id/82897172842109498141289,730,No ratings yet,True,1
9808,DomJBrash,http://steamcommunity.com/id/DomJBrash,108600,0 of 1 people (0%) found this review helpful,True,2
9809,DomJBrash,http://steamcommunity.com/id/DomJBrash,236390,No ratings yet,True,2
9810,76561198060647143,http://steamcommunity.com/profiles/76561198060647143,440,No ratings yet,True,2
9811,76561198061722932,http://steamcommunity.com/profiles/76561198061722932,244850,1 of 1 people (100%) found this review helpful,True,2
9812,Radsick,http://steamcommunity.com/id/Radsick,332500,0 of 5 people (0%) found this review helpful,False,0
9813,Fepa3,http://steamcommunity.com/id/Fepa3,10180,3 of 3 people (100%) found this review helpful,True,1
9814,76561198047051392,http://steamcommunity.com/profiles/76561198047051392,730,2 of 2 people (100%) found this review helpful,True,2
9815,76561198047051392,http://steamcommunity.com/profiles/76561198047051392,230410,2 of 2 people (100%) found this review helpful,True,2
9816,76561198047051392,http://steamcommunity.com/profiles/76561198047051392,49520,1 of 1 people (100%) found this review helpful,True,2
9817,76561198047051392,http://steamcommunity.com/profiles/76561198047051392,219640,No ratings yet,True,2
9818,76561198047051392,http://steamcommunity.com/profiles/76561198047051392,204360,No ratings yet,True,2
9819,76561198086317601,http://steamcommunity.com/profiles/76561198086317601,70000,No ratings yet,True,2
9820,seukuka,http://steamcommunity.com/id/seukuka,17500,No ratings yet,True,1
9821,76561198070081680,http://steamcommunity.com/profiles/76561198070081680,251570,2 of 3 people (67%) found this review helpful,True,2
9822,76561198093796919,http://steamcommunity.com/profiles/76561198093796919,288470,No ratings yet,True,2
9823,LegendofLink2712,http://steamcommunity.com/id/LegendofLink2712,730,2 of 2 people (100%) found this review helpful,True,2
9824,xlukasmx,http://steamcommunity.com/id/xlukasmx,296470,No ratings yet,True,2
9825,Ne0NnNnNnNnN,http://steamcommunity.com/id/Ne0NnNnNnNnN,282660,1 of 10 people (10%) found this review helpful,True,2
9826,PanzerGuy,http://steamcommunity.com/id/PanzerGuy,109600,3 of 3 people (100%) found this review helpful,False,1
9827,PanzerGuy,http://steamcommunity.com/id/PanzerGuy,236390,4 of 5 people (80%) found this review helpful,True,2
9828,PanzerGuy,http://steamcommunity.com/id/PanzerGuy,291480,2 of 3 people (67%) found this review helpful,True,2
9829,TeakayTK,http://steamcommunity.com/id/TeakayTK,440,1 of 1 people (100%) found this review helpful,True,2
9830,mikolet,http://steamcommunity.com/id/mikolet,278080,0 of 1 people (0%) found this review helpful,True,2
9831,76561198088407985,http://steamcommunity.com/profiles/76561198088407985,109600,0 of 3 people (0%) found this review helpful,True,2
9832,76561198088407985,http://steamcommunity.com/profiles/76561198088407985,206210,0 of 4 people (0%) found this review helpful,False,0
9833,76561198088407985,http://steamcommunity.com/profiles/76561198088407985,224260,5 of 16 people (31%) found this review helpful,False,0
9834,76561198088407985,http://steamcommunity.com/profiles/76561198088407985,17520,4 of 19 people (21%) found this review helpful,False,2
9835,76561198088407985,http://steamcommunity.com/profiles/76561198088407985,449020,No ratings yet,True,2
9836,76561198088407985,http://steamcommunity.com/profiles/76561198088407985,105600,No ratings yet,False,2
9837,76561198088407985,http://steamcommunity.com/profiles/76561198088407985,236390,No ratings yet,True,0
9838,76561198088407985,http://steamcommunity.com/profiles/76561198088407985,264930,No ratings yet,True,2
9839,76561198088407985,http://steamcommunity.com/profiles/76561198088407985,17500,No ratings yet,True,2
9840,76561198022820830,http://steamcommunity.com/profiles/76561198022820830,270550,No ratings yet,True,2
9841,ArmoredSheild,http://steamcommunity.com/id/ArmoredSheild,730,No ratings yet,False,1
9842,76561198063100139,http://steamcommunity.com/profiles/76561198063100139,17410,1 of 1 people (100%) found this review helpful,True,2
9843,76561198063100139,http://steamcommunity.com/profiles/76561198063100139,72850,No ratings yet,True,1
9844,calldogedoggie,http://steamcommunity.com/id/calldogedoggie,291480,2 of 2 people (100%) found this review helpful,False,0
9845,calldogedoggie,http://steamcommunity.com/id/calldogedoggie,346110,1 of 1 people (100%) found this review helpful,True,2
9846,calldogedoggie,http://steamcommunity.com/id/calldogedoggie,72850,1 of 1 people (100%) found this review helpful,True,2
9847,calldogedoggie,http://steamcommunity.com/id/calldogedoggie,99900,1 of 2 people (50%) found this review helpful,True,1
9848,calldogedoggie,http://steamcommunity.com/id/calldogedoggie,202970,1 of 7 people (14%) found this review helpful,False,0
9849,calldogedoggie,http://steamcommunity.com/id/calldogedoggie,39000,0 of 5 people (0%) found this review helpful,False,0
9850,calldogedoggie,http://steamcommunity.com/id/calldogedoggie,230410,No ratings yet,True,2
9851,HungasH1ppo,http://steamcommunity.com/id/HungasH1ppo,730,No ratings yet,True,2
9852,LORDPESADAO,http://steamcommunity.com/id/LORDPESADAO,440,No ratings yet,True,2
9853,76561198045492271,http://steamcommunity.com/profiles/76561198045492271,391540,4 of 4 people (100%) found this review helpful,True,2
9854,76561198043415920,http://steamcommunity.com/profiles/76561198043415920,218620,0 of 3 people (0%) found this review helpful,True,2
9855,76561198043415920,http://steamcommunity.com/profiles/76561198043415920,221100,0 of 3 people (0%) found this review helpful,True,2
9856,76561198043415920,http://steamcommunity.com/profiles/76561198043415920,50130,1 of 6 people (17%) found this review helpful,True,2
9857,oteppers,http://steamcommunity.com/id/oteppers,333930,0 of 1 people (0%) found this review helpful,True,1
9858,oteppers,http://steamcommunity.com/id/oteppers,34830,No ratings yet,True,2
9859,oteppers,http://steamcommunity.com/id/oteppers,92000,No ratings yet,True,2
9860,oteppers,http://steamcommunity.com/id/oteppers,202970,No ratings yet,True,2
9861,oteppers,http://steamcommunity.com/id/oteppers,209650,No ratings yet,True,1
9862,oteppers,http://steamcommunity.com/id/oteppers,208670,No ratings yet,True,2
9863,nicolasbrendo,http://steamcommunity.com/id/nicolasbrendo,55230,No ratings yet,True,1
9864,PinkClouds,http://steamcommunity.com/id/PinkClouds,440,1 of 1 people (100%) found this review helpful,True,1
9865,JoshuaRasnier,http://steamcommunity.com/id/JoshuaRasnier,209000,No ratings yet,True,2
9866,SilemerBall,http://steamcommunity.com/id/SilemerBall,346900,1 of 1 people (100%) found this review helpful,True,2
9867,dominator221,http://steamcommunity.com/id/dominator221,105600,1 of 1 people (100%) found this review helpful,True,2
9868,dominator221,http://steamcommunity.com/id/dominator221,250900,No ratings yet,True,0
9869,dominator221,http://steamcommunity.com/id/dominator221,440,No ratings yet,True,2
9870,76561198073529590,http://steamcommunity.com/profiles/76561198073529590,218330,0 of 1 people (0%) found this review helpful,True,2
9871,76561198073529590,http://steamcommunity.com/profiles/76561198073529590,440,0 of 1 people (0%) found this review helpful,True,1
9872,76561198062889343,http://steamcommunity.com/profiles/76561198062889343,208090,1 of 1 people (100%) found this review helpful,True,2
9873,Richo931,http://steamcommunity.com/id/Richo931,273350,4 of 10 people (40%) found this review helpful,True,1
9874,Richo931,http://steamcommunity.com/id/Richo931,215280,0 of 6 people (0%) found this review helpful,False,1
9875,SWAPQKL,http://steamcommunity.com/id/SWAPQKL,440,No ratings yet,True,1
9876,SWAPQKL,http://steamcommunity.com/id/SWAPQKL,570,No ratings yet,True,1
9877,j3nxxx,http://steamcommunity.com/id/j3nxxx,440,No ratings yet,True,2
9878,76561198073135203,http://steamcommunity.com/profiles/76561198073135203,301520,No ratings yet,True,1
9879,76561198086388497,http://steamcommunity.com/profiles/76561198086388497,374320,2 of 4 people (50%) found this review helpful,True,0
9880,76561198086388497,http://steamcommunity.com/profiles/76561198086388497,22380,No ratings yet,True,1
9881,76561198086388497,http://steamcommunity.com/profiles/76561198086388497,219640,No ratings yet,True,1
9882,76561198086388497,http://steamcommunity.com/profiles/76561198086388497,570,No ratings yet,True,1
9883,76561198050051190,http://steamcommunity.com/profiles/76561198050051190,72850,1 of 1 people (100%) found this review helpful,True,2
9884,76561198094858770,http://steamcommunity.com/profiles/76561198094858770,570,2 of 2 people (100%) found this review helpful,True,2
9885,76561198056818846,http://steamcommunity.com/profiles/76561198056818846,333930,No ratings yet,True,2
9886,76561198043803212,http://steamcommunity.com/profiles/76561198043803212,730,No ratings yet,False,2
9887,76561198043803212,http://steamcommunity.com/profiles/76561198043803212,620,No ratings yet,True,2
9888,76561198043803212,http://steamcommunity.com/profiles/76561198043803212,440,No ratings yet,True,2
9889,AwesomeReach,http://steamcommunity.com/id/AwesomeReach,40970,6 of 44 people (14%) found this review helpful,False,0
9890,76561198091788480,http://steamcommunity.com/profiles/76561198091788480,218620,No ratings yet,True,1
9891,00000000000000000001227,http://steamcommunity.com/id/00000000000000000001227,251570,0 of 1 people (0%) found this review helpful,True,2
9892,00000000000000000001227,http://steamcommunity.com/id/00000000000000000001227,233250,0 of 2 people (0%) found this review helpful,True,2
9893,00000000000000000001227,http://steamcommunity.com/id/00000000000000000001227,4000,No ratings yet,True,1
9894,00000000000000000001227,http://steamcommunity.com/id/00000000000000000001227,300,No ratings yet,True,2
9895,00000000000000000001227,http://steamcommunity.com/id/00000000000000000001227,730,No ratings yet,True,0
9896,00000000000000000001227,http://steamcommunity.com/id/00000000000000000001227,220,No ratings yet,True,2
9897,76561198090642401,http://steamcommunity.com/profiles/76561198090642401,238460,1 of 1 people (100%) found this review helpful,True,2
9898,76561198090642401,http://steamcommunity.com/profiles/76561198090642401,352460,0 of 1 people (0%) found this review helpful,True,1
9899,76561198090642401,http://steamcommunity.com/profiles/76561198090642401,219740,0 of 1 people (0%) found this review helpful,True,1
9900,76561198090642401,http://steamcommunity.com/profiles/76561198090642401,212800,0 of 1 people (0%) found this review helpful,True,2
9901,76561198090642401,http://steamcommunity.com/profiles/76561198090642401,292030,No ratings yet,True,1
9902,76561198256961474,http://steamcommunity.com/profiles/76561198256961474,222880,1 of 2 people (50%) found this review helpful,True,2
9903,76561198050236419,http://steamcommunity.com/profiles/76561198050236419,274900,5 of 10 people (50%) found this review helpful,False,0
9904,76561198050236419,http://steamcommunity.com/profiles/76561198050236419,264710,1 of 3 people (33%) found this review helpful,True,2
9905,76561198050236419,http://steamcommunity.com/profiles/76561198050236419,230410,No ratings yet,True,2
9906,76561198050236419,http://steamcommunity.com/profiles/76561198050236419,304930,No ratings yet,True,1
9907,genzzii,http://steamcommunity.com/id/genzzii,357070,3 of 3 people (100%) found this review helpful,True,2
9908,genzzii,http://steamcommunity.com/id/genzzii,373770,No ratings yet,True,2
9909,genzzii,http://steamcommunity.com/id/genzzii,421040,No ratings yet,True,2
9910,76561198049616002,http://steamcommunity.com/profiles/76561198049616002,8870,1 of 3 people (33%) found this review helpful,True,2
9911,76561198035579456,http://steamcommunity.com/profiles/76561198035579456,211820,No ratings yet,True,2
9912,76561198050543795,http://steamcommunity.com/profiles/76561198050543795,730,No ratings yet,True,1
9913,76561198014215298,http://steamcommunity.com/profiles/76561198014215298,2870,13 of 21 people (62%) found this review helpful,False,0
9914,76561198018578582,http://steamcommunity.com/profiles/76561198018578582,246900,No ratings yet,True,2
9915,inloc,http://steamcommunity.com/id/inloc,295110,10 of 19 people (53%) found this review helpful,True,2
9916,76561198068441529,http://steamcommunity.com/profiles/76561198068441529,351290,No ratings yet,True,2
9917,76561198068441529,http://steamcommunity.com/profiles/76561198068441529,295110,No ratings yet,True,2
9918,76561198068441529,http://steamcommunity.com/profiles/76561198068441529,55110,No ratings yet,True,1
9919,bobisinthehouse,http://steamcommunity.com/id/bobisinthehouse,218230,No ratings yet,True,2
9920,Frayl,http://steamcommunity.com/id/Frayl,440,2 of 2 people (100%) found this review helpful,True,2
9921,76561198086687010,http://steamcommunity.com/profiles/76561198086687010,550,No ratings yet,True,2
9922,macintosh1122,http://steamcommunity.com/id/macintosh1122,218620,1 of 1 people (100%) found this review helpful,True,2
9923,macintosh1122,http://steamcommunity.com/id/macintosh1122,730,1 of 1 people (100%) found this review helpful,True,0
9924,Fuzz_Melon,http://steamcommunity.com/id/Fuzz_Melon,227940,No ratings yet,True,2
9925,Teoh1189,http://steamcommunity.com/id/Teoh1189,440,No ratings yet,True,1
9926,76561198044521862,http://steamcommunity.com/profiles/76561198044521862,4000,No ratings yet,True,1
9927,76561198044521862,http://steamcommunity.com/profiles/76561198044521862,218620,No ratings yet,True,2
9928,76561198076246961,http://steamcommunity.com/profiles/76561198076246961,440,No ratings yet,True,2
9929,4200769711,http://steamcommunity.com/id/4200769711,730,2 of 2 people (100%) found this review helpful,True,2
9930,76561198077804963,http://steamcommunity.com/profiles/76561198077804963,274940,3 of 4 people (75%) found this review helpful,True,2
9931,Milzbrandthrox,http://steamcommunity.com/id/Milzbrandthrox,202970,12 of 22 people (55%) found this review helpful,True,2
9932,Milzbrandthrox,http://steamcommunity.com/id/Milzbrandthrox,570,2 of 5 people (40%) found this review helpful,True,2
9933,Wolf2311,http://steamcommunity.com/id/Wolf2311,730,2 of 2 people (100%) found this review helpful,True,2
9934,76561197998014300,http://steamcommunity.com/profiles/76561197998014300,730,0 of 1 people (0%) found this review helpful,True,2
9935,pandainutil,http://steamcommunity.com/id/pandainutil,570,2 of 2 people (100%) found this review helpful,True,1
9936,pandainutil,http://steamcommunity.com/id/pandainutil,299460,3 of 6 people (50%) found this review helpful,False,1
9937,pandainutil,http://steamcommunity.com/id/pandainutil,226700,0 of 1 people (0%) found this review helpful,True,2
9938,pandainutil,http://steamcommunity.com/id/pandainutil,268750,No ratings yet,False,1
9939,LordSpambot9000,http://steamcommunity.com/id/LordSpambot9000,440,No ratings yet,True,2
9940,LordSpambot9000,http://steamcommunity.com/id/LordSpambot9000,620,No ratings yet,True,2
9941,76561198003900936,http://steamcommunity.com/profiles/76561198003900936,570,1 of 1 people (100%) found this review helpful,True,2
9942,76561198003900936,http://steamcommunity.com/profiles/76561198003900936,253650,0 of 6 people (0%) found this review helpful,False,0
9943,76561198070415543,http://steamcommunity.com/profiles/76561198070415543,113200,No ratings yet,True,2
9944,76561198042397874,http://steamcommunity.com/profiles/76561198042397874,570,No ratings yet,True,0
9945,8498521623,http://steamcommunity.com/id/8498521623,4000,No ratings yet,True,1
9946,SWu3da9W,http://steamcommunity.com/id/SWu3da9W,4000,2 of 3 people (67%) found this review helpful,True,1
9947,SWu3da9W,http://steamcommunity.com/id/SWu3da9W,317360,No ratings yet,True,1
9948,SWu3da9W,http://steamcommunity.com/id/SWu3da9W,208090,No ratings yet,True,1
9949,MedievalMagik,http://steamcommunity.com/id/MedievalMagik,233250,0 of 1 people (0%) found this review helpful,False,1
9950,76561198026531048,http://steamcommunity.com/profiles/76561198026531048,242860,No ratings yet,True,1
9951,76561198022115367,http://steamcommunity.com/profiles/76561198022115367,730,1 of 1 people (100%) found this review helpful,True,1
9952,76561197997698322,http://steamcommunity.com/profiles/76561197997698322,239220,No ratings yet,True,2
9953,Necrosc,http://steamcommunity.com/id/Necrosc,311210,1 of 5 people (20%) found this review helpful,False,0
9954,shez13,http://steamcommunity.com/id/shez13,211820,0 of 2 people (0%) found this review helpful,True,1
9955,shez13,http://steamcommunity.com/id/shez13,227320,No ratings yet,True,1
9956,NinjaAssasin420,http://steamcommunity.com/id/NinjaAssasin420,206420,2 of 2 people (100%) found this review helpful,True,2
9957,ohsoshiny,http://steamcommunity.com/id/ohsoshiny,211420,1 of 1 people (100%) found this review helpful,True,2
9958,Philipsgz,http://steamcommunity.com/id/Philipsgz,620,No ratings yet,True,1
9959,pulosi,http://steamcommunity.com/id/pulosi,730,0 of 1 people (0%) found this review helpful,True,1
9960,PureGeneration,http://steamcommunity.com/id/PureGeneration,338180,No ratings yet,False,1
9961,PureGeneration,http://steamcommunity.com/id/PureGeneration,338180,No ratings yet,False,1
9962,76561198015035218,http://steamcommunity.com/profiles/76561198015035218,218230,0 of 1 people (0%) found this review helpful,True,2
9963,RandomSounds,http://steamcommunity.com/id/RandomSounds,39140,No ratings yet,True,2
9964,76561198059611709,http://steamcommunity.com/profiles/76561198059611709,251570,1 of 3 people (33%) found this review helpful,True,2
9965,76561198059611709,http://steamcommunity.com/profiles/76561198059611709,304930,No ratings yet,True,2
9966,76561198059611709,http://steamcommunity.com/profiles/76561198059611709,730,No ratings yet,True,2
9967,76561198059611709,http://steamcommunity.com/profiles/76561198059611709,250400,No ratings yet,True,2
9968,LimitsAU,http://steamcommunity.com/id/LimitsAU,386360,37 of 42 people (88%) found this review helpful,True,0
