user_id,user_url,item_id,helpful,recommend,sentiment_analysis
GayTom,http://steamcommunity.com/id/GayTom,49520,No ratings yet,True,2
GayTom,http://steamcommunity.com/id/GayTom,334660,No ratings yet,True,2
tombin8tor,http://steamcommunity.com/id/tombin8tor,509060,1 of 1 people (100%) found this review helpful,True,2
76561198097341253,http://steamcommunity.com/profiles/76561198097341253,440,No ratings yet,True,2
tomdownunder,http://steamcommunity.com/id/tomdownunder,4000,0 of 1 people (0%) found this review helpful,True,2
76561197993654066,http://steamcommunity.com/profiles/76561197993654066,208650,2 of 5 people (40%) found this review helpful,True,2
76561198173473351,http://steamcommunity.com/profiles/76561198173473351,440,1 of 1 people (100%) found this review helpful,True,2
76561198108059051,http://steamcommunity.com/profiles/76561198108059051,105600,1 of 1 people (100%) found this review helpful,True,2
76561198108059051,http://steamcommunity.com/profiles/76561198108059051,301520,1 of 2 people (50%) found this review helpful,True,2
76561198108059051,http://steamcommunity.com/profiles/76561198108059051,385770,0 of 1 people (0%) found this review helpful,True,2
76561198108059051,http://steamcommunity.com/profiles/76561198108059051,298240,No ratings yet,True,2
76561198108059051,http://steamcommunity.com/profiles/76561198108059051,302830,No ratings yet,True,2
76561198044223034,http://steamcommunity.com/profiles/76561198044223034,231430,0 of 2 people (0%) found this review helpful,True,1
76561198044223034,http://steamcommunity.com/profiles/76561198044223034,242760,No ratings yet,True,1
76561198042246940,http://steamcommunity.com/profiles/76561198042246940,4000,No ratings yet,True,2
12223536,http://steamcommunity.com/id/12223536,242880,3 of 34 people (9%) found this review helpful,False,1
12223536,http://steamcommunity.com/id/12223536,570,No ratings yet,True,1
76561198031480846,http://steamcommunity.com/profiles/76561198031480846,46540,0 of 5 people (0%) found this review helpful,True,0
76561198031480846,http://steamcommunity.com/profiles/76561198031480846,105600,No ratings yet,True,2
toodybb,http://steamcommunity.com/id/toodybb,730,2 of 2 people (100%) found this review helpful,True,2
76561198035180166,http://steamcommunity.com/profiles/76561198035180166,263440,0 of 2 people (0%) found this review helpful,True,2
76561198035180166,http://steamcommunity.com/profiles/76561198035180166,8930,No ratings yet,True,0
76561198035180166,http://steamcommunity.com/profiles/76561198035180166,200210,No ratings yet,True,1
76561198059186896,http://steamcommunity.com/profiles/76561198059186896,206210,No ratings yet,True,2
76561198000791529,http://steamcommunity.com/profiles/76561198000791529,219150,No ratings yet,True,2
76561198000791529,http://steamcommunity.com/profiles/76561198000791529,38830,No ratings yet,True,2
76561198000791529,http://steamcommunity.com/profiles/76561198000791529,3830,No ratings yet,True,2
76561198000791529,http://steamcommunity.com/profiles/76561198000791529,620,No ratings yet,True,2
76561198000791529,http://steamcommunity.com/profiles/76561198000791529,40800,No ratings yet,True,1
76561198000791529,http://steamcommunity.com/profiles/76561198000791529,550,No ratings yet,True,2
76561198101089412,http://steamcommunity.com/profiles/76561198101089412,730,2 of 2 people (100%) found this review helpful,True,1
76561198101089412,http://steamcommunity.com/profiles/76561198101089412,500,No ratings yet,True,1
hudhu-azngod,http://steamcommunity.com/id/hudhu-azngod,263300,3 of 6 people (50%) found this review helpful,True,2
dragonphoenix34,http://steamcommunity.com/id/dragonphoenix34,570,1 of 1 people (100%) found this review helpful,True,2
dragonphoenix34,http://steamcommunity.com/id/dragonphoenix34,304930,1 of 1 people (100%) found this review helpful,True,2
airvortex,http://steamcommunity.com/id/airvortex,248820,No ratings yet,True,1
airvortex,http://steamcommunity.com/id/airvortex,272060,No ratings yet,True,2
TotesVidya,http://steamcommunity.com/id/TotesVidya,434260,No ratings yet,True,2
76561198108233047,http://steamcommunity.com/profiles/76561198108233047,440,No ratings yet,True,2
hallyy123,http://steamcommunity.com/id/hallyy123,8930,No ratings yet,True,2
76561198073425601,http://steamcommunity.com/profiles/76561198073425601,218620,2 of 3 people (67%) found this review helpful,True,2
76561198073425601,http://steamcommunity.com/profiles/76561198073425601,238960,0 of 1 people (0%) found this review helpful,True,2
KK4,http://steamcommunity.com/id/KK4,440,No ratings yet,True,2
iamahomosexual,http://steamcommunity.com/id/iamahomosexual,730,0 of 2 people (0%) found this review helpful,True,2
76561198069456026,http://steamcommunity.com/profiles/76561198069456026,319630,1 of 2 people (50%) found this review helpful,True,2
76561198043550061,http://steamcommunity.com/profiles/76561198043550061,278570,0 of 2 people (0%) found this review helpful,False,1
76561198043550061,http://steamcommunity.com/profiles/76561198043550061,287450,No ratings yet,True,1
76561198043550061,http://steamcommunity.com/profiles/76561198043550061,39190,No ratings yet,False,1
transplant369,http://steamcommunity.com/id/transplant369,265930,0 of 1 people (0%) found this review helpful,True,2
transplant369,http://steamcommunity.com/id/transplant369,440,No ratings yet,True,2
Vector3478,http://steamcommunity.com/id/Vector3478,304930,1 of 1 people (100%) found this review helpful,True,2
76561197994405541,http://steamcommunity.com/profiles/76561197994405541,234140,2 of 3 people (67%) found this review helpful,True,0
76561197994405541,http://steamcommunity.com/profiles/76561197994405541,206420,No ratings yet,True,2
76561198082161883,http://steamcommunity.com/profiles/76561198082161883,730,No ratings yet,True,2
LeTresTres,http://steamcommunity.com/id/LeTresTres,33900,No ratings yet,True,2
ITISTHENUTSHACK,http://steamcommunity.com/id/ITISTHENUTSHACK,105600,1 of 1 people (100%) found this review helpful,True,1
ITISTHENUTSHACK,http://steamcommunity.com/id/ITISTHENUTSHACK,299360,7 of 13 people (54%) found this review helpful,True,0
ITISTHENUTSHACK,http://steamcommunity.com/id/ITISTHENUTSHACK,10090,1 of 2 people (50%) found this review helpful,True,0
ITISTHENUTSHACK,http://steamcommunity.com/id/ITISTHENUTSHACK,274920,1 of 6 people (17%) found this review helpful,False,1
KEV_LE7,http://steamcommunity.com/id/KEV_LE7,730,No ratings yet,True,2
KEV_LE7,http://steamcommunity.com/id/KEV_LE7,440,No ratings yet,True,2
76561198080176279,http://steamcommunity.com/profiles/76561198080176279,440,No ratings yet,True,2
TripleD3cker,http://steamcommunity.com/id/TripleD3cker,440,No ratings yet,True,2
76561198057197505,http://steamcommunity.com/profiles/76561198057197505,730,No ratings yet,True,1
76561198057197505,http://steamcommunity.com/profiles/76561198057197505,105600,No ratings yet,True,2
Donkey555,http://steamcommunity.com/id/Donkey555,440,1 of 1 people (100%) found this review helpful,True,2
76561198076039282,http://steamcommunity.com/profiles/76561198076039282,307880,2 of 3 people (67%) found this review helpful,True,2
76561197970528598,http://steamcommunity.com/profiles/76561197970528598,105600,No ratings yet,True,1
TroySama,http://steamcommunity.com/id/TroySama,330840,2 of 5 people (40%) found this review helpful,True,2
stewysdsdsdsadasdgsadf,http://steamcommunity.com/id/stewysdsdsdsadasdgsadf,730,1 of 2 people (50%) found this review helpful,True,2
stewysdsdsdsadasdgsadf,http://steamcommunity.com/id/stewysdsdsdsadasdgsadf,275850,4 of 43 people (9%) found this review helpful,True,2
stewysdsdsdsadasdgsadf,http://steamcommunity.com/id/stewysdsdsdsadasdgsadf,252490,No ratings yet,True,2
stewysdsdsdsadasdgsadf,http://steamcommunity.com/id/stewysdsdsdsadasdgsadf,4000,No ratings yet,True,2
76561198060418890,http://steamcommunity.com/profiles/76561198060418890,42680,No ratings yet,True,2
76561198060418890,http://steamcommunity.com/profiles/76561198060418890,264710,No ratings yet,True,1
76561198060418890,http://steamcommunity.com/profiles/76561198060418890,107200,No ratings yet,True,2
76561198083468270,http://steamcommunity.com/profiles/76561198083468270,570,No ratings yet,True,2
Tubbyness,http://steamcommunity.com/id/Tubbyness,113200,No ratings yet,True,2
THETUG,http://steamcommunity.com/id/THETUG,252490,0 of 1 people (0%) found this review helpful,True,2
THETUG,http://steamcommunity.com/id/THETUG,41100,No ratings yet,True,1
AwesomenessD,http://steamcommunity.com/id/AwesomenessD,221100,2 of 2 people (100%) found this review helpful,True,0
AwesomenessD,http://steamcommunity.com/id/AwesomenessD,201810,No ratings yet,True,2
AwesomenessD,http://steamcommunity.com/id/AwesomenessD,346010,No ratings yet,True,2
AwesomenessD,http://steamcommunity.com/id/AwesomenessD,11390,No ratings yet,False,0
AwesomenessD,http://steamcommunity.com/id/AwesomenessD,250320,No ratings yet,True,2
AwesomenessD,http://steamcommunity.com/id/AwesomenessD,24780,No ratings yet,True,1
AwesomenessD,http://steamcommunity.com/id/AwesomenessD,274190,No ratings yet,True,2
AwesomenessD,http://steamcommunity.com/id/AwesomenessD,265930,No ratings yet,True,2
AwesomenessD,http://steamcommunity.com/id/AwesomenessD,203160,No ratings yet,True,1
Tunnocks,http://steamcommunity.com/id/Tunnocks,219830,11 of 13 people (85%) found this review helpful,True,2
Tunnocks,http://steamcommunity.com/id/Tunnocks,211820,No ratings yet,True,2
76561198060743985,http://steamcommunity.com/profiles/76561198060743985,252950,3 of 5 people (60%) found this review helpful,True,2
Turk101,http://steamcommunity.com/id/Turk101,107410,1 of 2 people (50%) found this review helpful,True,2
Turk101,http://steamcommunity.com/id/Turk101,221100,2 of 8 people (25%) found this review helpful,True,2
76561198121482617,http://steamcommunity.com/profiles/76561198121482617,730,No ratings yet,True,2
Turtzzz,http://steamcommunity.com/id/Turtzzz,730,1 of 1 people (100%) found this review helpful,True,2
turtletoto123456,http://steamcommunity.com/id/turtletoto123456,570,3 of 3 people (100%) found this review helpful,True,2
turtletoto123456,http://steamcommunity.com/id/turtletoto123456,206420,1 of 2 people (50%) found this review helpful,True,2
Turtleboy2001,http://steamcommunity.com/id/Turtleboy2001,730,2 of 2 people (100%) found this review helpful,True,0
Turtleboy2001,http://steamcommunity.com/id/Turtleboy2001,4000,1 of 7 people (14%) found this review helpful,True,1
76561198038838463,http://steamcommunity.com/profiles/76561198038838463,227940,No ratings yet,True,1
schwarzz09,http://steamcommunity.com/id/schwarzz09,211820,0 of 2 people (0%) found this review helpful,True,1
schwarzz09,http://steamcommunity.com/id/schwarzz09,34900,No ratings yet,True,0
Darwin420,http://steamcommunity.com/id/Darwin420,440,No ratings yet,True,1
76561198083424293,http://steamcommunity.com/profiles/76561198083424293,440,2 of 2 people (100%) found this review helpful,True,1
76561198047937253,http://steamcommunity.com/profiles/76561198047937253,221100,No ratings yet,True,2
76561198047937253,http://steamcommunity.com/profiles/76561198047937253,218620,No ratings yet,True,2
76561198047483430,http://steamcommunity.com/profiles/76561198047483430,211820,No ratings yet,True,2
194847383,http://steamcommunity.com/id/194847383,570,2 of 2 people (100%) found this review helpful,True,2
194847383,http://steamcommunity.com/id/194847383,113200,1 of 1 people (100%) found this review helpful,True,2
194847383,http://steamcommunity.com/id/194847383,63380,1 of 2 people (50%) found this review helpful,True,0
194847383,http://steamcommunity.com/id/194847383,312990,0 of 1 people (0%) found this review helpful,True,1
194847383,http://steamcommunity.com/id/194847383,313740,No ratings yet,True,2
194847383,http://steamcommunity.com/id/194847383,550,No ratings yet,True,2
TwoFlyers,http://steamcommunity.com/id/TwoFlyers,230230,No ratings yet,True,2
76561198077459426,http://steamcommunity.com/profiles/76561198077459426,570,No ratings yet,True,2
76561198006532480,http://steamcommunity.com/profiles/76561198006532480,331200,2 of 14 people (14%) found this review helpful,True,2
mingles2001,http://steamcommunity.com/id/mingles2001,333930,No ratings yet,True,2
mingles2001,http://steamcommunity.com/id/mingles2001,295110,No ratings yet,False,0
76561198083097927,http://steamcommunity.com/profiles/76561198083097927,304930,No ratings yet,True,2
76561198083091405,http://steamcommunity.com/profiles/76561198083091405,8980,No ratings yet,True,2
76561198083091405,http://steamcommunity.com/profiles/76561198083091405,218230,No ratings yet,True,2
76561198083091405,http://steamcommunity.com/profiles/76561198083091405,218130,No ratings yet,True,2
76561198054069754,http://steamcommunity.com/profiles/76561198054069754,570,2 of 2 people (100%) found this review helpful,True,2
76561198052461539,http://steamcommunity.com/profiles/76561198052461539,9900,0 of 3 people (0%) found this review helpful,False,1
42654264,http://steamcommunity.com/id/42654264,730,No ratings yet,True,2
uglybutinteresting,http://steamcommunity.com/id/uglybutinteresting,264200,No ratings yet,True,2
dedlydwagon,http://steamcommunity.com/id/dedlydwagon,105600,No ratings yet,True,2
gustavogamesBR,http://steamcommunity.com/id/gustavogamesBR,730,1 of 1 people (100%) found this review helpful,True,1
76561198098640798,http://steamcommunity.com/profiles/76561198098640798,391540,No ratings yet,True,2
76561198068900778,http://steamcommunity.com/profiles/76561198068900778,319510,155 of 179 people (87%) found this review helpful,True,0
76561198068900778,http://steamcommunity.com/profiles/76561198068900778,391540,5 of 7 people (71%) found this review helpful,True,1
76561198068900778,http://steamcommunity.com/profiles/76561198068900778,377160,2 of 6 people (33%) found this review helpful,True,1
76561198112785413,http://steamcommunity.com/profiles/76561198112785413,252950,0 of 1 people (0%) found this review helpful,True,1
studsdean,http://steamcommunity.com/id/studsdean,440,0 of 1 people (0%) found this review helpful,True,2
huntude,http://steamcommunity.com/id/huntude,255710,No ratings yet,True,1
huntude,http://steamcommunity.com/id/huntude,550,No ratings yet,True,2
huntude,http://steamcommunity.com/id/huntude,200710,No ratings yet,True,1
huntude,http://steamcommunity.com/id/huntude,39800,No ratings yet,True,1
huntude,http://steamcommunity.com/id/huntude,48700,No ratings yet,True,1
iceassassin3,http://steamcommunity.com/id/iceassassin3,218620,1 of 1 people (100%) found this review helpful,True,1
iceassassin3,http://steamcommunity.com/id/iceassassin3,235540,No ratings yet,True,0
iceassassin3,http://steamcommunity.com/id/iceassassin3,209080,No ratings yet,True,2
76561198120479313,http://steamcommunity.com/profiles/76561198120479313,319510,No ratings yet,True,1
76561198120479313,http://steamcommunity.com/profiles/76561198120479313,251570,No ratings yet,True,0
76561198120479313,http://steamcommunity.com/profiles/76561198120479313,730,No ratings yet,True,2
idid911lmao,http://steamcommunity.com/id/idid911lmao,304930,No ratings yet,True,1
UndrSandAble,http://steamcommunity.com/id/UndrSandAble,410,No ratings yet,True,2
NikkiRox,http://steamcommunity.com/id/NikkiRox,330830,1 of 1 people (100%) found this review helpful,True,1
76561198103139418,http://steamcommunity.com/profiles/76561198103139418,291910,1 of 2 people (50%) found this review helpful,True,2
76561198103139418,http://steamcommunity.com/profiles/76561198103139418,318220,3 of 7 people (43%) found this review helpful,True,2
76561198103139418,http://steamcommunity.com/profiles/76561198103139418,266290,No ratings yet,False,1
76561198103139418,http://steamcommunity.com/profiles/76561198103139418,304930,No ratings yet,True,2
76561198094634713,http://steamcommunity.com/profiles/76561198094634713,730,1 of 1 people (100%) found this review helpful,True,2
76561198073518018,http://steamcommunity.com/profiles/76561198073518018,730,2 of 2 people (100%) found this review helpful,True,0
Blahmatron,http://steamcommunity.com/id/Blahmatron,252950,No ratings yet,True,1
Ur3ansplace,http://steamcommunity.com/id/Ur3ansplace,550,No ratings yet,True,1
Ur3ansplace,http://steamcommunity.com/id/Ur3ansplace,105600,No ratings yet,True,0
76561198097307311,http://steamcommunity.com/profiles/76561198097307311,219103,1 of 3 people (33%) found this review helpful,True,2
76561198032400276,http://steamcommunity.com/profiles/76561198032400276,40800,No ratings yet,True,1
leogtz99,http://steamcommunity.com/id/leogtz99,250320,No ratings yet,True,2
leogtz99,http://steamcommunity.com/id/leogtz99,261030,No ratings yet,True,2
76561198001743414,http://steamcommunity.com/profiles/76561198001743414,319630,1 of 2 people (50%) found this review helpful,True,2
youmothersz4life,http://steamcommunity.com/id/youmothersz4life,301520,1 of 1 people (100%) found this review helpful,True,1
mudcakez,http://steamcommunity.com/id/mudcakez,222880,1 of 1 people (100%) found this review helpful,True,1
valdosta,http://steamcommunity.com/id/valdosta,440,No ratings yet,True,1
valentino0429,http://steamcommunity.com/id/valentino0429,290930,2 of 2 people (100%) found this review helpful,True,1
valentino0429,http://steamcommunity.com/id/valentino0429,211820,No ratings yet,True,1
valentino0429,http://steamcommunity.com/id/valentino0429,206210,No ratings yet,True,1
valentino0429,http://steamcommunity.com/id/valentino0429,1250,No ratings yet,True,1
Vandaz,http://steamcommunity.com/id/Vandaz,301520,No ratings yet,True,2
76561197984271449,http://steamcommunity.com/profiles/76561197984271449,222880,1 of 1 people (100%) found this review helpful,True,0
CoffeeCarriesU,http://steamcommunity.com/id/CoffeeCarriesU,332070,No ratings yet,True,1
vclocks,http://steamcommunity.com/id/vclocks,440,0 of 1 people (0%) found this review helpful,True,2
iamavegan,http://steamcommunity.com/id/iamavegan,730,2 of 4 people (50%) found this review helpful,True,1
Vereake,http://steamcommunity.com/id/Vereake,346110,2 of 3 people (67%) found this review helpful,False,0
76561197971285616,http://steamcommunity.com/profiles/76561197971285616,440,1 of 1 people (100%) found this review helpful,True,2
76561197971285616,http://steamcommunity.com/profiles/76561197971285616,370190,1 of 3 people (33%) found this review helpful,True,2
76561197971285616,http://steamcommunity.com/profiles/76561197971285616,378041,0 of 1 people (0%) found this review helpful,True,1
76561197971285616,http://steamcommunity.com/profiles/76561197971285616,434420,19 of 45 people (42%) found this review helpful,True,2
76561197971285616,http://steamcommunity.com/profiles/76561197971285616,45797,0 of 6 people (0%) found this review helpful,True,2
76561197971285616,http://steamcommunity.com/profiles/76561197971285616,55150,No ratings yet,True,1
76561197971285616,http://steamcommunity.com/profiles/76561197971285616,338000,No ratings yet,True,2
jnizzi,http://steamcommunity.com/id/jnizzi,295110,12 of 14 people (86%) found this review helpful,False,2
jnizzi,http://steamcommunity.com/id/jnizzi,359550,2 of 3 people (67%) found this review helpful,True,2
jnizzi,http://steamcommunity.com/id/jnizzi,271590,2 of 3 people (67%) found this review helpful,True,2
Vertex02,http://steamcommunity.com/id/Vertex02,250900,No ratings yet,True,2
fung_bb,http://steamcommunity.com/id/fung_bb,72850,1 of 1 people (100%) found this review helpful,True,1
fung_bb,http://steamcommunity.com/id/fung_bb,730,No ratings yet,True,1
AssassinOfTruth,http://steamcommunity.com/id/AssassinOfTruth,4000,1 of 1 people (100%) found this review helpful,True,2
AssassinOfTruth,http://steamcommunity.com/id/AssassinOfTruth,265930,No ratings yet,True,0
AssassinOfTruth,http://steamcommunity.com/id/AssassinOfTruth,272060,No ratings yet,True,2
Vexenite,http://steamcommunity.com/id/Vexenite,221100,No ratings yet,False,0
Vexenite,http://steamcommunity.com/id/Vexenite,4000,No ratings yet,True,2
76561198050459079,http://steamcommunity.com/profiles/76561198050459079,730,No ratings yet,False,2
76561198001768083,http://steamcommunity.com/profiles/76561198001768083,313120,No ratings yet,True,2
76561198068101386,http://steamcommunity.com/profiles/76561198068101386,730,No ratings yet,True,2
VictorSkou,http://steamcommunity.com/id/VictorSkou,730,0 of 1 people (0%) found this review helpful,True,0
VictorSkou,http://steamcommunity.com/id/VictorSkou,252530,No ratings yet,True,0
12das,http://steamcommunity.com/id/12das,304930,1 of 1 people (100%) found this review helpful,True,1
12das,http://steamcommunity.com/id/12das,440,1 of 1 people (100%) found this review helpful,True,1
Felipoi,http://steamcommunity.com/id/Felipoi,316430,5 of 9 people (56%) found this review helpful,True,2
Felipoi,http://steamcommunity.com/id/Felipoi,34030,1 of 2 people (50%) found this review helpful,True,1
Felipoi,http://steamcommunity.com/id/Felipoi,242860,1 of 3 people (33%) found this review helpful,True,1
Felipoi,http://steamcommunity.com/id/Felipoi,200210,0 of 2 people (0%) found this review helpful,False,1
dontdisturbthecoffee,http://steamcommunity.com/id/dontdisturbthecoffee,287700,1 of 12 people (8%) found this review helpful,True,0
76561197993557726,http://steamcommunity.com/profiles/76561197993557726,6210,0 of 1 people (0%) found this review helpful,True,2
jesus-cristo,http://steamcommunity.com/id/jesus-cristo,550,0 of 2 people (0%) found this review helpful,True,1
jesus-cristo,http://steamcommunity.com/id/jesus-cristo,236390,0 of 4 people (0%) found this review helpful,True,1
76561198065746586,http://steamcommunity.com/profiles/76561198065746586,241540,0 of 1 people (0%) found this review helpful,True,0
76561198065746586,http://steamcommunity.com/profiles/76561198065746586,268420,No ratings yet,True,2
76561198094345587,http://steamcommunity.com/profiles/76561198094345587,24240,1 of 1 people (100%) found this review helpful,True,2
76561198094345587,http://steamcommunity.com/profiles/76561198094345587,440,No ratings yet,True,2
blackviper8881,http://steamcommunity.com/id/blackviper8881,4000,0 of 1 people (0%) found this review helpful,True,2
76561198072822539,http://steamcommunity.com/profiles/76561198072822539,274900,1 of 2 people (50%) found this review helpful,True,2
76561198097466813,http://steamcommunity.com/profiles/76561198097466813,393410,No ratings yet,True,2
76561198043642424,http://steamcommunity.com/profiles/76561198043642424,218620,0 of 1 people (0%) found this review helpful,True,2
FoxAndVixen,http://steamcommunity.com/id/FoxAndVixen,8870,1 of 1 people (100%) found this review helpful,True,2
76561198084406709,http://steamcommunity.com/profiles/76561198084406709,264710,No ratings yet,True,0
76561198084406709,http://steamcommunity.com/profiles/76561198084406709,251570,No ratings yet,True,2
gabrielpadovani11,http://steamcommunity.com/id/gabrielpadovani11,354140,No ratings yet,True,0
gabrielpadovani11,http://steamcommunity.com/id/gabrielpadovani11,332800,No ratings yet,True,1
gabrielpadovani11,http://steamcommunity.com/id/gabrielpadovani11,319510,No ratings yet,True,1
gabrielpadovani11,http://steamcommunity.com/id/gabrielpadovani11,400,No ratings yet,True,1
gabrielpadovani11,http://steamcommunity.com/id/gabrielpadovani11,252490,No ratings yet,True,2
gabrielpadovani11,http://steamcommunity.com/id/gabrielpadovani11,550,No ratings yet,True,1
76561198094718859,http://steamcommunity.com/profiles/76561198094718859,440,1 of 1 people (100%) found this review helpful,True,1
76561198094718859,http://steamcommunity.com/profiles/76561198094718859,233250,3 of 7 people (43%) found this review helpful,False,0
eledga,http://steamcommunity.com/id/eledga,369580,0 of 1 people (0%) found this review helpful,True,0
eledga,http://steamcommunity.com/id/eledga,201810,No ratings yet,True,2
eledga,http://steamcommunity.com/id/eledga,244850,No ratings yet,True,2
VBDJCHDVGMIF,http://steamcommunity.com/id/VBDJCHDVGMIF,239660,2 of 2 people (100%) found this review helpful,True,0
VBDJCHDVGMIF,http://steamcommunity.com/id/VBDJCHDVGMIF,550,1 of 1 people (100%) found this review helpful,True,2
jewhue,http://steamcommunity.com/id/jewhue,265930,No ratings yet,True,2
76561198071337230,http://steamcommunity.com/profiles/76561198071337230,346110,2 of 3 people (67%) found this review helpful,True,2
76561198071337230,http://steamcommunity.com/profiles/76561198071337230,215470,1 of 3 people (33%) found this review helpful,True,2
76561198023531038,http://steamcommunity.com/profiles/76561198023531038,44320,1 of 2 people (50%) found this review helpful,True,2
pencilspankerjunior,http://steamcommunity.com/id/pencilspankerjunior,730,No ratings yet,True,2
voshi_nova,http://steamcommunity.com/id/voshi_nova,261030,No ratings yet,True,1
76561197971327741,http://steamcommunity.com/profiles/76561197971327741,310380,4 of 6 people (67%) found this review helpful,True,2
76561198054478468,http://steamcommunity.com/profiles/76561198054478468,219640,No ratings yet,True,2
76561198064702734,http://steamcommunity.com/profiles/76561198064702734,730,0 of 1 people (0%) found this review helpful,True,0
76561198013490617,http://steamcommunity.com/profiles/76561198013490617,374570,1 of 1 people (100%) found this review helpful,True,0
76561198071158212,http://steamcommunity.com/profiles/76561198071158212,72850,1 of 1 people (100%) found this review helpful,True,0
76561198071158212,http://steamcommunity.com/profiles/76561198071158212,34330,1 of 1 people (100%) found this review helpful,True,1
76561198071158212,http://steamcommunity.com/profiles/76561198071158212,200210,1 of 2 people (50%) found this review helpful,False,2
76561198071158212,http://steamcommunity.com/profiles/76561198071158212,204030,0 of 1 people (0%) found this review helpful,True,2
76561198071158212,http://steamcommunity.com/profiles/76561198071158212,209080,0 of 9 people (0%) found this review helpful,False,0
waizell,http://steamcommunity.com/id/waizell,457195,20 of 27 people (74%) found this review helpful,True,2
76561198079315132,http://steamcommunity.com/profiles/76561198079315132,245130,No ratings yet,True,2
WaliWan,http://steamcommunity.com/id/WaliWan,222880,No ratings yet,True,2
76561198079527201,http://steamcommunity.com/profiles/76561198079527201,218620,No ratings yet,True,0
76561198050611118,http://steamcommunity.com/profiles/76561198050611118,570,1 of 2 people (50%) found this review helpful,True,1
WarpedTech,http://steamcommunity.com/id/WarpedTech,344760,4 of 6 people (67%) found this review helpful,True,1
76561198082794606,http://steamcommunity.com/profiles/76561198082794606,212070,3 of 7 people (43%) found this review helpful,True,2
76561198082794606,http://steamcommunity.com/profiles/76561198082794606,440,No ratings yet,True,2
Helpsme,http://steamcommunity.com/id/Helpsme,17410,0 of 1 people (0%) found this review helpful,True,1
Helpsme,http://steamcommunity.com/id/Helpsme,440,0 of 1 people (0%) found this review helpful,True,1
Helpsme,http://steamcommunity.com/id/Helpsme,271290,0 of 1 people (0%) found this review helpful,True,0
Helpsme,http://steamcommunity.com/id/Helpsme,262410,0 of 3 people (0%) found this review helpful,True,2
DankLord9000,http://steamcommunity.com/id/DankLord9000,330710,3 of 5 people (60%) found this review helpful,True,2
DankLord9000,http://steamcommunity.com/id/DankLord9000,243870,0 of 1 people (0%) found this review helpful,False,0
thewattles,http://steamcommunity.com/id/thewattles,313120,No ratings yet,True,0
wazfu,http://steamcommunity.com/id/wazfu,105600,1 of 1 people (100%) found this review helpful,True,2
wazfu,http://steamcommunity.com/id/wazfu,570,No ratings yet,True,2
wazfu,http://steamcommunity.com/id/wazfu,207140,No ratings yet,True,2
76561198090018608,http://steamcommunity.com/profiles/76561198090018608,253710,3 of 5 people (60%) found this review helpful,True,2
76561198090018608,http://steamcommunity.com/profiles/76561198090018608,230410,0 of 3 people (0%) found this review helpful,False,2
45544554455445,http://steamcommunity.com/id/45544554455445,282800,2 of 3 people (67%) found this review helpful,True,1
weels1566,http://steamcommunity.com/id/weels1566,49520,1 of 1 people (100%) found this review helpful,True,0
76561198091358304,http://steamcommunity.com/profiles/76561198091358304,440,No ratings yet,True,1
arv,http://steamcommunity.com/id/arv,212680,No ratings yet,True,1
arv,http://steamcommunity.com/id/arv,203770,No ratings yet,True,2
76561198060678051,http://steamcommunity.com/profiles/76561198060678051,202970,1 of 3 people (33%) found this review helpful,True,2
weirdeiro,http://steamcommunity.com/id/weirdeiro,322330,No ratings yet,True,1
76561198060134216,http://steamcommunity.com/profiles/76561198060134216,211820,1 of 3 people (33%) found this review helpful,True,0
76561198056843351,http://steamcommunity.com/profiles/76561198056843351,282070,No ratings yet,True,2
weMAD,http://steamcommunity.com/id/weMAD,730,5 of 7 people (71%) found this review helpful,True,1
wwere,http://steamcommunity.com/id/wwere,237930,No ratings yet,True,2
Wertizl,http://steamcommunity.com/id/Wertizl,570,1 of 1 people (100%) found this review helpful,True,2
Wertizl,http://steamcommunity.com/id/Wertizl,730,No ratings yet,True,0
Wertizl,http://steamcommunity.com/id/Wertizl,211820,No ratings yet,True,1
AUFC,http://steamcommunity.com/id/AUFC,377160,0 of 3 people (0%) found this review helpful,True,2
AUFC,http://steamcommunity.com/id/AUFC,201810,No ratings yet,True,2
76561198036077253,http://steamcommunity.com/profiles/76561198036077253,104900,1 of 3 people (33%) found this review helpful,False,2
76561198036077253,http://steamcommunity.com/profiles/76561198036077253,244850,No ratings yet,True,1
76561198036077253,http://steamcommunity.com/profiles/76561198036077253,550,No ratings yet,True,2
autisticoranges,http://steamcommunity.com/id/autisticoranges,218620,1 of 6 people (17%) found this review helpful,True,1
autisticoranges,http://steamcommunity.com/id/autisticoranges,218620,1 of 6 people (17%) found this review helpful,True,1
76561198087438032,http://steamcommunity.com/profiles/76561198087438032,248570,No ratings yet,True,2
76561198087438032,http://steamcommunity.com/profiles/76561198087438032,8870,No ratings yet,True,2
SlapMyAssAndCallMeSusan,http://steamcommunity.com/id/SlapMyAssAndCallMeSusan,224960,1 of 1 people (100%) found this review helpful,True,2
76561198043226578,http://steamcommunity.com/profiles/76561198043226578,232430,0 of 1 people (0%) found this review helpful,True,2
76561197995418864,http://steamcommunity.com/profiles/76561197995418864,265550,3 of 5 people (60%) found this review helpful,True,2
76561197995418864,http://steamcommunity.com/profiles/76561197995418864,22380,1 of 2 people (50%) found this review helpful,True,2
76561197995418864,http://steamcommunity.com/profiles/76561197995418864,377160,1 of 4 people (25%) found this review helpful,True,2
